trial_id,domain,split,scenario_id,failure_mode,condition_order,condition_seed,policy_id,cohort_id,training_seed,policy_order,success,safety_event,protective_stop,limit_violation,contact_force_proxy_breach,catastrophic_event,intervention,completion_time_s,excluded,exclusion_reason,replacement_scenario_id,policy_control_started,incident_timestamp_ns,outcome_reviewer_blinded,scenario_hidden_from_training,trial_seed
sim_0084_targeted_bc_155921,sim,heldout,sim_scenario_0084,nominal,84,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,8.963479,0,,,1,,1,1,1193694935
sim_0085_baseline_bc_003,sim,heldout,sim_scenario_0085,lateral_offset,85,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,12.546500,0,,,1,,1,1,2988907103
sim_0085_random_bc_104729,sim,heldout,sim_scenario_0085,lateral_offset,85,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,12.404831,0,,,1,,1,1,2893569594
sim_0085_targeted_bc_104729,sim,heldout,sim_scenario_0085,lateral_offset,85,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,13.157699,0,,,1,,1,1,541333916
sim_0085_random_bc_130363,sim,heldout,sim_scenario_0085,lateral_offset,85,515151,random_bc_130363,random,130363,2,1,0,0,0,0,0,0,8.195721,0,,,1,,1,1,4079007864
sim_0085_targeted_bc_130363,sim,heldout,sim_scenario_0085,lateral_offset,85,515151,targeted_bc_130363,targeted,130363,6,1,0,0,0,0,0,0,14.501913,0,,,1,,1,1,2453939640
sim_0085_random_bc_155921,sim,heldout,sim_scenario_0085,lateral_offset,85,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,15.229355,0,,,1,,1,1,4161828504
sim_0085_targeted_bc_155921,sim,heldout,sim_scenario_0085,lateral_offset,85,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,17.999954,0,,,1,,1,1,2754492637
sim_0086_baseline_bc_003,sim,heldout,sim_scenario_0086,lateral_offset,86,515151,baseline_bc_003,baseline,0,6,0,0,0,0,0,0,0,20.266506,0,,,1,,1,1,1030818265
sim_0086_random_bc_104729,sim,heldout,sim_scenario_0086,lateral_offset,86,515151,random_bc_104729,random,104729,5,0,0,0,0,0,0,0,28.153632,0,,,1,,1,1,2842942828
sim_0086_targeted_bc_104729,sim,heldout,sim_scenario_0086,lateral_offset,86,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,8.542570,0,,,1,,1,1,3735379834
sim_0086_random_bc_130363,sim,heldout,sim_scenario_0086,lateral_offset,86,515151,random_bc_130363,random,130363,4,0,0,0,0,0,0,0,25.066133,0,,,1,,1,1,984915622
sim_0086_targeted_bc_130363,sim,heldout,sim_scenario_0086,lateral_offset,86,515151,targeted_bc_130363,targeted,130363,1,1,0,0,0,0,0,0,12.045633,0,,,1,,1,1,3670014343
sim_0086_random_bc_155921,sim,heldout,sim_scenario_0086,lateral_offset,86,515151,random_bc_155921,random,155921,2,0,0,0,0,0,0,0,21.957150,0,,,1,,1,1,556105278
sim_0086_targeted_bc_155921,sim,heldout,sim_scenario_0086,lateral_offset,86,515151,targeted_bc_155921,targeted,155921,3,0,0,0,0,0,0,0,29.820774,0,,,1,,1,1,1419229940
sim_0087_baseline_bc_003,sim,heldout,sim_scenario_0087,high_friction,87,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,12.290570,0,,,1,,1,1,1475904607
sim_0087_random_bc_104729,sim,heldout,sim_scenario_0087,high_friction,87,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,17.762667,0,,,1,,1,1,3799493813
sim_0087_targeted_bc_104729,sim,heldout,sim_scenario_0087,high_friction,87,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,9.671041,0,,,1,,1,1,1777464319
sim_0087_random_bc_130363,sim,heldout,sim_scenario_0087,high_friction,87,515151,random_bc_130363,random,130363,6,1,0,0,0,0,0,0,16.802513,0,,,1,,1,1,3614159832
sim_0087_targeted_bc_130363,sim,heldout,sim_scenario_0087,high_friction,87,515151,targeted_bc_130363,targeted,130363,1,1,0,0,0,0,0,0,10.061913,0,,,1,,1,1,1289776801
sim_0087_random_bc_155921,sim,heldout,sim_scenario_0087,high_friction,87,515151,random_bc_155921,random,155921,4,0,0,0,0,0,0,0,23.340050,0,,,1,,1,1,529160526
sim_0087_targeted_bc_155921,sim,heldout,sim_scenario_0087,high_friction,87,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,10.946306,0,,,1,,1,1,1122575978
sim_0088_baseline_bc_003,sim,heldout,sim_scenario_0088,lateral_offset,88,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,8.709946,0,,,1,,1,1,3460111745
sim_0088_random_bc_104729,sim,heldout,sim_scenario_0088,lateral_offset,88,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,13.993301,0,,,1,,1,1,673365702
sim_0088_targeted_bc_104729,sim,heldout,sim_scenario_0088,lateral_offset,88,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,11.319546,0,,,1,,1,1,650606231
sim_0088_random_bc_130363,sim,heldout,sim_scenario_0088,lateral_offset,88,515151,random_bc_130363,random,130363,7,1,1,0,1,0,0,0,8.833038,0,,,1,,1,1,62456875
sim_0088_targeted_bc_130363,sim,heldout,sim_scenario_0088,lateral_offset,88,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,15.926578,0,,,1,,1,1,3767753218
sim_0088_random_bc_155921,sim,heldout,sim_scenario_0088,lateral_offset,88,515151,random_bc_155921,random,155921,1,0,0,0,0,0,0,0,20.398750,0,,,1,,1,1,3090461510
sim_0088_targeted_bc_155921,sim,heldout,sim_scenario_0088,lateral_offset,88,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,14.096187,0,,,1,,1,1,2057961180
sim_0089_baseline_bc_003,sim,heldout,sim_scenario_0089,lateral_offset,89,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,29.074421,0,,,1,,1,1,440675899
sim_0089_random_bc_104729,sim,heldout,sim_scenario_0089,lateral_offset,89,515151,random_bc_104729,random,104729,6,0,0,0,0,0,0,0,21.952498,0,,,1,,1,1,3726721703
sim_0089_targeted_bc_104729,sim,heldout,sim_scenario_0089,lateral_offset,89,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,17.089241,0,,,1,,1,1,3431787877
sim_0089_random_bc_130363,sim,heldout,sim_scenario_0089,lateral_offset,89,515151,random_bc_130363,random,130363,2,0,0,0,0,0,0,0,18.576510,0,,,1,,1,1,3129187546
sim_0089_targeted_bc_130363,sim,heldout,sim_scenario_0089,lateral_offset,89,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,10.862265,0,,,1,,1,1,3239028250
sim_0089_random_bc_155921,sim,heldout,sim_scenario_0089,lateral_offset,89,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,14.230120,0,,,1,,1,1,1270701873
sim_0089_targeted_bc_155921,sim,heldout,sim_scenario_0089,lateral_offset,89,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,9.583899,0,,,1,,1,1,1057268999
sim_0090_baseline_bc_003,sim,heldout,sim_scenario_0090,compliance_edge,90,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,27.965319,0,,,1,,1,1,4074325460
sim_0090_random_bc_104729,sim,heldout,sim_scenario_0090,compliance_edge,90,515151,random_bc_104729,random,104729,1,0,0,0,0,0,0,0,26.577482,0,,,1,,1,1,412704496
sim_0090_targeted_bc_104729,sim,heldout,sim_scenario_0090,compliance_edge,90,515151,targeted_bc_104729,targeted,104729,4,1,0,0,0,0,0,0,16.253410,0,,,1,,1,1,2984882792
sim_0090_random_bc_130363,sim,heldout,sim_scenario_0090,compliance_edge,90,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,8.042404,0,,,1,,1,1,843580154
sim_0090_targeted_bc_130363,sim,heldout,sim_scenario_0090,compliance_edge,90,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,17.185757,0,,,1,,1,1,2607807670
sim_0090_random_bc_155921,sim,heldout,sim_scenario_0090,compliance_edge,90,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,8.895186,0,,,1,,1,1,472921870
sim_0090_targeted_bc_155921,sim,heldout,sim_scenario_0090,compliance_edge,90,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,13.905096,0,,,1,,1,1,1475038752
sim_0091_baseline_bc_003,sim,heldout,sim_scenario_0091,nominal,91,515151,baseline_bc_003,baseline,0,1,1,0,0,0,0,0,0,12.843048,0,,,1,,1,1,2373326516
sim_0091_random_bc_104729,sim,heldout,sim_scenario_0091,nominal,91,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,15.516299,0,,,1,,1,1,545788228
sim_0091_targeted_bc_104729,sim,heldout,sim_scenario_0091,nominal,91,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,10.694448,0,,,1,,1,1,3728656797
sim_0091_random_bc_130363,sim,heldout,sim_scenario_0091,nominal,91,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,12.726947,0,,,1,,1,1,2324609109
sim_0091_targeted_bc_130363,sim,heldout,sim_scenario_0091,nominal,91,515151,targeted_bc_130363,targeted,130363,6,1,0,0,0,0,0,0,16.112104,0,,,1,,1,1,2827319961
sim_0091_random_bc_155921,sim,heldout,sim_scenario_0091,nominal,91,515151,random_bc_155921,random,155921,2,0,0,0,0,0,0,0,19.465599,0,,,1,,1,1,925685697
sim_0091_targeted_bc_155921,sim,heldout,sim_scenario_0091,nominal,91,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,14.557029,0,,,1,,1,1,3550342817
sim_0092_baseline_bc_003,sim,heldout,sim_scenario_0092,nominal,92,515151,baseline_bc_003,baseline,0,7,1,0,0,0,0,0,0,8.825511,0,,,1,,1,1,2910348192
sim_0092_random_bc_104729,sim,heldout,sim_scenario_0092,nominal,92,515151,random_bc_104729,random,104729,6,0,0,0,0,0,0,0,25.080681,0,,,1,,1,1,2785433663
sim_0092_targeted_bc_104729,sim,heldout,sim_scenario_0092,nominal,92,515151,targeted_bc_104729,targeted,104729,1,1,0,0,0,0,0,0,12.922074,0,,,1,,1,1,1837810920
sim_0092_random_bc_130363,sim,heldout,sim_scenario_0092,nominal,92,515151,random_bc_130363,random,130363,4,1,0,0,0,0,0,0,13.435111,0,,,1,,1,1,3488111654
sim_0092_targeted_bc_130363,sim,heldout,sim_scenario_0092,nominal,92,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,12.035824,0,,,1,,1,1,3381266118
sim_0092_random_bc_155921,sim,heldout,sim_scenario_0092,nominal,92,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,8.867924,0,,,1,,1,1,3066940477
sim_0092_targeted_bc_155921,sim,heldout,sim_scenario_0092,nominal,92,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,11.493040,0,,,1,,1,1,3477691735
sim_0093_baseline_bc_003,sim,heldout,sim_scenario_0093,high_friction,93,515151,baseline_bc_003,baseline,0,1,1,0,0,0,0,0,0,11.786931,0,,,1,,1,1,3121877842
sim_0093_random_bc_104729,sim,heldout,sim_scenario_0093,high_friction,93,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,13.440603,0,,,1,,1,1,18741127
sim_0093_targeted_bc_104729,sim,heldout,sim_scenario_0093,high_friction,93,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,11.782045,0,,,1,,1,1,4049669014
sim_0093_random_bc_130363,sim,heldout,sim_scenario_0093,high_friction,93,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,11.416459,0,,,1,,1,1,3133740636
sim_0093_targeted_bc_130363,sim,heldout,sim_scenario_0093,high_friction,93,515151,targeted_bc_130363,targeted,130363,3,1,0,0,0,0,0,0,15.708105,0,,,1,,1,1,1535288343
sim_0093_random_bc_155921,sim,heldout,sim_scenario_0093,high_friction,93,515151,random_bc_155921,random,155921,2,1,0,0,0,0,0,0,17.202525,0,,,1,,1,1,3175746207
sim_0093_targeted_bc_155921,sim,heldout,sim_scenario_0093,high_friction,93,515151,targeted_bc_155921,targeted,155921,6,0,0,0,0,0,0,0,19.906281,0,,,1,,1,1,1725614416
sim_0094_baseline_bc_003,sim,heldout,sim_scenario_0094,nominal,94,515151,baseline_bc_003,baseline,0,3,1,0,0,0,0,0,0,14.576346,0,,,1,,1,1,4045158129
sim_0094_random_bc_104729,sim,heldout,sim_scenario_0094,nominal,94,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,12.299852,0,,,1,,1,1,221231460
sim_0094_targeted_bc_104729,sim,heldout,sim_scenario_0094,nominal,94,515151,targeted_bc_104729,targeted,104729,2,0,0,0,0,0,0,0,18.115477,0,,,1,,1,1,2591980528
sim_0094_random_bc_130363,sim,heldout,sim_scenario_0094,nominal,94,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,15.209493,0,,,1,,1,1,3310427243
sim_0094_targeted_bc_130363,sim,heldout,sim_scenario_0094,nominal,94,515151,targeted_bc_130363,targeted,130363,4,0,0,0,0,0,0,0,21.599742,0,,,1,,1,1,746570978
sim_0094_random_bc_155921,sim,heldout,sim_scenario_0094,nominal,94,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,9.185681,0,,,1,,1,1,3669064359
sim_0094_targeted_bc_155921,sim,heldout,sim_scenario_0094,nominal,94,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,9.321477,0,,,1,,1,1,1033737837
sim_0095_baseline_bc_003,sim,heldout,sim_scenario_0095,compliance_edge,95,515151,baseline_bc_003,baseline,0,4,0,0,0,0,0,0,0,25.600404,0,,,1,,1,1,3265153712
sim_0095_random_bc_104729,sim,heldout,sim_scenario_0095,compliance_edge,95,515151,random_bc_104729,random,104729,1,0,0,0,0,0,0,0,18.293991,0,,,1,,1,1,4095279117
sim_0095_targeted_bc_104729,sim,heldout,sim_scenario_0095,compliance_edge,95,515151,targeted_bc_104729,targeted,104729,6,0,0,0,0,0,0,0,27.512952,0,,,1,,1,1,3183214736
sim_0095_random_bc_130363,sim,heldout,sim_scenario_0095,compliance_edge,95,515151,random_bc_130363,random,130363,5,0,0,0,0,0,0,0,28.675898,0,,,1,,1,1,2133812304
sim_0095_targeted_bc_130363,sim,heldout,sim_scenario_0095,compliance_edge,95,515151,targeted_bc_130363,targeted,130363,3,1,0,0,0,0,0,0,13.848701,0,,,1,,1,1,1048259457
sim_0095_random_bc_155921,sim,heldout,sim_scenario_0095,compliance_edge,95,515151,random_bc_155921,random,155921,2,1,0,0,0,0,0,0,10.019009,0,,,1,,1,1,1186402863
sim_0095_targeted_bc_155921,sim,heldout,sim_scenario_0095,compliance_edge,95,515151,targeted_bc_155921,targeted,155921,7,0,0,0,0,0,0,0,20.005656,0,,,1,,1,1,1936826053
sim_0096_baseline_bc_003,sim,heldout,sim_scenario_0096,high_friction,96,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,19.010377,0,,,1,,1,1,342174394
sim_0096_random_bc_104729,sim,heldout,sim_scenario_0096,high_friction,96,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,9.372753,0,,,1,,1,1,3789256526
sim_0096_targeted_bc_104729,sim,heldout,sim_scenario_0096,high_friction,96,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,8.664989,0,,,1,,1,1,1553810465
sim_0096_random_bc_130363,sim,heldout,sim_scenario_0096,high_friction,96,515151,random_bc_130363,random,130363,6,0,0,0,0,0,0,0,27.746676,0,,,1,,1,1,2442612604
sim_0096_targeted_bc_130363,sim,heldout,sim_scenario_0096,high_friction,96,515151,targeted_bc_130363,targeted,130363,2,0,0,0,0,0,0,0,21.225082,0,,,1,,1,1,308514151
sim_0096_random_bc_155921,sim,heldout,sim_scenario_0096,high_friction,96,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,10.836735,0,,,1,,1,1,62718440
sim_0096_targeted_bc_155921,sim,heldout,sim_scenario_0096,high_friction,96,515151,targeted_bc_155921,targeted,155921,4,1,0,0,0,0,0,0,8.793732,0,,,1,,1,1,3491573584
sim_0097_baseline_bc_003,sim,heldout,sim_scenario_0097,high_friction,97,515151,baseline_bc_003,baseline,0,1,0,0,0,0,0,0,0,20.398055,0,,,1,,1,1,3585471616
sim_0097_random_bc_104729,sim,heldout,sim_scenario_0097,high_friction,97,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,13.024530,0,,,1,,1,1,2987274522
sim_0097_targeted_bc_104729,sim,heldout,sim_scenario_0097,high_friction,97,515151,targeted_bc_104729,targeted,104729,2,1,1,1,0,0,0,0,12.194948,0,,,1,,1,1,3732064560
sim_0097_random_bc_130363,sim,heldout,sim_scenario_0097,high_friction,97,515151,random_bc_130363,random,130363,6,1,0,0,0,0,0,0,12.288807,0,,,1,,1,1,3040794474
sim_0097_targeted_bc_130363,sim,heldout,sim_scenario_0097,high_friction,97,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,10.057119,0,,,1,,1,1,463579508
sim_0097_random_bc_155921,sim,heldout,sim_scenario_0097,high_friction,97,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,17.906808,0,,,1,,1,1,2050186610
sim_0097_targeted_bc_155921,sim,heldout,sim_scenario_0097,high_friction,97,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,9.675819,0,,,1,,1,1,3607413116
sim_0098_baseline_bc_003,sim,heldout,sim_scenario_0098,nominal,98,515151,baseline_bc_003,baseline,0,4,1,0,0,0,0,0,0,14.500391,0,,,1,,1,1,3837429750
sim_0098_random_bc_104729,sim,heldout,sim_scenario_0098,nominal,98,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,10.419618,0,,,1,,1,1,782774817
sim_0098_targeted_bc_104729,sim,heldout,sim_scenario_0098,nominal,98,515151,targeted_bc_104729,targeted,104729,2,0,0,0,0,0,0,1,29.698799,0,,,1,,1,1,2755126058
sim_0098_random_bc_130363,sim,heldout,sim_scenario_0098,nominal,98,515151,random_bc_130363,random,130363,3,0,0,0,0,0,0,0,20.529935,0,,,1,,1,1,3540127275
sim_0098_targeted_bc_130363,sim,heldout,sim_scenario_0098,nominal,98,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,12.515592,0,,,1,,1,1,2761307576
sim_0098_random_bc_155921,sim,heldout,sim_scenario_0098,nominal,98,515151,random_bc_155921,random,155921,7,1,0,0,0,0,0,0,16.050214,0,,,1,,1,1,1691894258
sim_0098_targeted_bc_155921,sim,heldout,sim_scenario_0098,nominal,98,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,15.925621,0,,,1,,1,1,871970589
sim_0099_baseline_bc_003,sim,heldout,sim_scenario_0099,high_friction,99,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,27.215904,0,,,1,,1,1,1483260539
sim_0099_random_bc_104729,sim,heldout,sim_scenario_0099,high_friction,99,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,10.176427,0,,,1,,1,1,3270707181
sim_0099_targeted_bc_104729,sim,heldout,sim_scenario_0099,high_friction,99,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,11.251213,0,,,1,,1,1,537487330
sim_0099_random_bc_130363,sim,heldout,sim_scenario_0099,high_friction,99,515151,random_bc_130363,random,130363,4,0,0,0,0,0,0,0,27.278545,0,,,1,,1,1,1222337815
sim_0099_targeted_bc_130363,sim,heldout,sim_scenario_0099,high_friction,99,515151,targeted_bc_130363,targeted,130363,3,1,0,0,0,0,0,0,14.732564,0,,,1,,1,1,768442278
sim_0099_random_bc_155921,sim,heldout,sim_scenario_0099,high_friction,99,515151,random_bc_155921,random,155921,5,1,0,0,0,0,0,0,8.107862,0,,,1,,1,1,3083728018
sim_0099_targeted_bc_155921,sim,heldout,sim_scenario_0099,high_friction,99,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,15.770626,0,,,1,,1,1,4155258411
sim_0100_baseline_bc_003,sim,heldout,sim_scenario_0100,high_friction,100,515151,baseline_bc_003,baseline,0,2,0,0,0,0,0,0,0,24.844173,0,,,1,,1,1,4222432536
sim_0100_random_bc_104729,sim,heldout,sim_scenario_0100,high_friction,100,515151,random_bc_104729,random,104729,6,0,0,0,0,0,0,0,22.292023,0,,,1,,1,1,657245302
sim_0100_targeted_bc_104729,sim,heldout,sim_scenario_0100,high_friction,100,515151,targeted_bc_104729,targeted,104729,1,1,0,0,0,0,0,0,9.718477,0,,,1,,1,1,2323006212
sim_0100_random_bc_130363,sim,heldout,sim_scenario_0100,high_friction,100,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,11.456796,0,,,1,,1,1,2751791618
sim_0100_targeted_bc_130363,sim,heldout,sim_scenario_0100,high_friction,100,515151,targeted_bc_130363,targeted,130363,3,0,0,0,0,0,0,1,18.303037,0,,,1,,1,1,248181222
sim_0100_random_bc_155921,sim,heldout,sim_scenario_0100,high_friction,100,515151,random_bc_155921,random,155921,4,0,0,0,0,0,0,0,19.938839,0,,,1,,1,1,883682828
sim_0100_targeted_bc_155921,sim,heldout,sim_scenario_0100,high_friction,100,515151,targeted_bc_155921,targeted,155921,7,0,0,0,0,0,0,0,28.397339,0,,,1,,1,1,4101428801
sim_0101_baseline_bc_003,sim,heldout,sim_scenario_0101,high_friction,101,515151,baseline_bc_003,baseline,0,1,1,0,0,0,0,0,0,17.565144,0,,,1,,1,1,993652969
sim_0101_random_bc_104729,sim,heldout,sim_scenario_0101,high_friction,101,515151,random_bc_104729,random,104729,3,0,0,0,0,0,0,0,25.686415,0,,,1,,1,1,1413114018
sim_0101_targeted_bc_104729,sim,heldout,sim_scenario_0101,high_friction,101,515151,targeted_bc_104729,targeted,104729,6,1,0,0,0,0,0,0,11.206052,0,,,1,,1,1,2073653465
sim_0101_random_bc_130363,sim,heldout,sim_scenario_0101,high_friction,101,515151,random_bc_130363,random,130363,2,1,0,0,0,0,0,0,8.307976,0,,,1,,1,1,4053751310
sim_0101_targeted_bc_130363,sim,heldout,sim_scenario_0101,high_friction,101,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,12.717949,0,,,1,,1,1,3747555983
sim_0101_random_bc_155921,sim,heldout,sim_scenario_0101,high_friction,101,515151,random_bc_155921,random,155921,7,0,0,0,0,0,0,0,19.253257,0,,,1,,1,1,746749744
sim_0101_targeted_bc_155921,sim,heldout,sim_scenario_0101,high_friction,101,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,17.257790,0,,,1,,1,1,3631196533
sim_0102_baseline_bc_003,sim,heldout,sim_scenario_0102,nominal,102,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,26.573430,0,,,1,,1,1,1996028950
sim_0102_random_bc_104729,sim,heldout,sim_scenario_0102,nominal,102,515151,random_bc_104729,random,104729,1,0,0,0,0,0,0,0,28.844021,0,,,1,,1,1,2213248312
sim_0102_targeted_bc_104729,sim,heldout,sim_scenario_0102,nominal,102,515151,targeted_bc_104729,targeted,104729,6,1,0,0,0,0,0,0,10.861658,0,,,1,,1,1,4220013628
sim_0102_random_bc_130363,sim,heldout,sim_scenario_0102,nominal,102,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,13.998532,0,,,1,,1,1,1161826094
sim_0102_targeted_bc_130363,sim,heldout,sim_scenario_0102,nominal,102,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,17.693118,0,,,1,,1,1,856815539
sim_0102_random_bc_155921,sim,heldout,sim_scenario_0102,nominal,102,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,13.100113,0,,,1,,1,1,741577227
sim_0102_targeted_bc_155921,sim,heldout,sim_scenario_0102,nominal,102,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,14.412471,0,,,1,,1,1,2286486269
sim_0103_baseline_bc_003,sim,heldout,sim_scenario_0103,high_friction,103,515151,baseline_bc_003,baseline,0,2,1,0,0,0,0,0,0,14.381714,0,,,1,,1,1,2555697970
sim_0103_random_bc_104729,sim,heldout,sim_scenario_0103,high_friction,103,515151,random_bc_104729,random,104729,5,1,0,0,0,0,0,0,10.938114,0,,,1,,1,1,1374547016
sim_0103_targeted_bc_104729,sim,heldout,sim_scenario_0103,high_friction,103,515151,targeted_bc_104729,targeted,104729,3,0,0,0,0,0,0,1,19.365376,0,,,1,,1,1,2603212809
sim_0103_random_bc_130363,sim,heldout,sim_scenario_0103,high_friction,103,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,16.345126,0,,,1,,1,1,3542153281
sim_0103_targeted_bc_130363,sim,heldout,sim_scenario_0103,high_friction,103,515151,targeted_bc_130363,targeted,130363,7,0,0,0,0,0,0,0,26.189177,0,,,1,,1,1,730977951
sim_0103_random_bc_155921,sim,heldout,sim_scenario_0103,high_friction,103,515151,random_bc_155921,random,155921,6,1,0,0,0,0,0,0,8.478761,0,,,1,,1,1,951937664
sim_0103_targeted_bc_155921,sim,heldout,sim_scenario_0103,high_friction,103,515151,targeted_bc_155921,targeted,155921,4,1,0,0,0,0,0,0,10.139228,0,,,1,,1,1,3193464792
sim_0104_baseline_bc_003,sim,heldout,sim_scenario_0104,high_friction,104,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,28.602056,0,,,1,,1,1,3861062444
sim_0104_random_bc_104729,sim,heldout,sim_scenario_0104,high_friction,104,515151,random_bc_104729,random,104729,1,1,0,0,0,0,0,0,13.813532,0,,,1,,1,1,4001027478
